id time conc struct energy
2 0.3216036 0.093067 ....((((....)))).  -3.30
3 0.3216285 0.90222 ...(((((....)))))  -4.70
2 0.3216285 0.093067 ....((((....)))).  -3.30
3 0.321654 0.90222 ...(((((....)))))  -4.70
2 0.321654 0.093067 ....((((....)))).  -3.30
3 0.3216799 0.90222 ...(((((....)))))  -4.70
2 0.3216799 0.093067 ....((((....)))).  -3.30
3 0.3217064 0.90222 ...(((((....)))))  -4.70
2 0.3217064 0.093067 ....((((....)))).  -3.30
3 0.3217334 0.90222 ...(((((....)))))  -4.70
2 0.3217334 0.093067 ....((((....)))).  -3.30
3 0.321761 0.90222 ...(((((....)))))  -4.70
2 0.321761 0.093067 ....((((....)))).  -3.30
3 0.3217891 0.90222 ...(((((....)))))  -4.70
2 0.3217891 0.093067 ....((((....)))).  -3.30
3 0.3218177 0.90222 ...(((((....)))))  -4.70
2 0.3218177 0.093067 ....((((....)))).  -3.30
3 0.321847 0.90222 ...(((((....)))))  -4.70
2 0.321847 0.093067 ....((((....)))).  -3.30
3 0.3218768 0.90222 ...(((((....)))))  -4.70
2 0.3218768 0.093067 ....((((....)))).  -3.30
3 0.3219072 0.90222 ...(((((....)))))  -4.70
2 0.3219072 0.093067 ....((((....)))).  -3.30
3 0.3219382 0.90222 ...(((((....)))))  -4.70
2 0.3219382 0.093067 ....((((....)))).  -3.30
3 0.3219699 0.90222 ...(((((....)))))  -4.70
2 0.3219699 0.093067 ....((((....)))).  -3.30
3 0.3220021 0.90222 ...(((((....)))))  -4.70
2 0.3220021 0.093067 ....((((....)))).  -3.30
3 0.3220351 0.90222 ...(((((....)))))  -4.70
2 0.3220351 0.093067 ....((((....)))).  -3.30
3 0.3220686 0.90222 ...(((((....)))))  -4.70
2 0.3220686 0.093067 ....((((....)))).  -3.30
3 0.3221029 0.90222 ...(((((....)))))  -4.70
2 0.3221029 0.093067 ....((((....)))).  -3.30
3 0.3221378 0.90222 ...(((((....)))))  -4.70
2 0.3221378 0.093067 ....((((....)))).  -3.30
3 0.3221735 0.90222 ...(((((....)))))  -4.70
2 0.3221735 0.093067 ....((((....)))).  -3.30
3 0.3222098 0.90222 ...(((((....)))))  -4.70
2 0.3222098 0.093067 ....((((....)))).  -3.30
3 0.3222469 0.90222 ...(((((....)))))  -4.70
2 0.3222469 0.093067 ....((((....)))).  -3.30
3 0.3222847 0.90222 ...(((((....)))))  -4.70
2 0.3222847 0.093067 ....((((....)))).  -3.30
3 0.3223233 0.90222 ...(((((....)))))  -4.70
2 0.3223233 0.093067 ....((((....)))).  -3.30
3 0.3223626 0.90222 ...(((((....)))))  -4.70
2 0.3223626 0.093067 ....((((....)))).  -3.30
3 0.3224028 0.90222 ...(((((....)))))  -4.70
2 0.3224028 0.093067 ....((((....)))).  -3.30
3 0.3224437 0.90222 ...(((((....)))))  -4.70
2 0.3224437 0.093067 ....((((....)))).  -3.30
3 0.3224854 0.90222 ...(((((....)))))  -4.70
2 0.3224854 0.093067 ....((((....)))).  -3.30
3 0.322528 0.90222 ...(((((....)))))  -4.70
2 0.322528 0.093067 ....((((....)))).  -3.30
3 0.3225715 0.90222 ...(((((....)))))  -4.70
2 0.3225715 0.093067 ....((((....)))).  -3.30
3 0.3226158 0.90222 ...(((((....)))))  -4.70
2 0.3226158 0.093067 ....((((....)))).  -3.30
3 0.322661 0.90222 ...(((((....)))))  -4.70
2 0.322661 0.093067 ....((((....)))).  -3.30
3 0.3227071 0.90222 ...(((((....)))))  -4.70
2 0.3227071 0.093067 ....((((....)))).  -3.30
3 0.3227541 0.90222 ...(((((....)))))  -4.70
2 0.3227541 0.093067 ....((((....)))).  -3.30
3 0.3228021 0.90222 ...(((((....)))))  -4.70
2 0.3228021 0.093067 ....((((....)))).  -3.30
3 0.322851 0.90222 ...(((((....)))))  -4.70
2 0.322851 0.093067 ....((((....)))).  -3.30
3 0.3229009 0.90222 ...(((((....)))))  -4.70
2 0.3229009 0.093067 ....((((....)))).  -3.30
3 0.3229518 0.90222 ...(((((....)))))  -4.70
2 0.3229518 0.093067 ....((((....)))).  -3.30
3 0.3230037 0.90222 ...(((((....)))))  -4.70
2 0.3230037 0.093067 ....((((....)))).  -3.30
3 0.3230567 0.90222 ...(((((....)))))  -4.70
2 0.3230567 0.093067 ....((((....)))).  -3.30
3 0.3231107 0.90222 ...(((((....)))))  -4.70
2 0.3231107 0.093067 ....((((....)))).  -3.30
3 0.3231658 0.90222 ...(((((....)))))  -4.70
2 0.3231658 0.093067 ....((((....)))).  -3.30
3 0.323222 0.90222 ...(((((....)))))  -4.70
2 0.323222 0.093067 ....((((....)))).  -3.30
3 0.3232793 0.90222 ...(((((....)))))  -4.70
2 0.3232793 0.093067 ....((((....)))).  -3.30
3 0.3233377 0.90222 ...(((((....)))))  -4.70
2 0.3233377 0.093067 ....((((....)))).  -3.30
3 0.3233974 0.90222 ...(((((....)))))  -4.70
2 0.3233974 0.093067 ....((((....)))).  -3.30
3 0.3234582 0.90222 ...(((((....)))))  -4.70
2 0.3234582 0.093067 ....((((....)))).  -3.30
3 0.3235202 0.90222 ...(((((....)))))  -4.70
2 0.3235202 0.093067 ....((((....)))).  -3.30
3 0.3235835 0.90222 ...(((((....)))))  -4.70
2 0.3235835 0.093067 ....((((....)))).  -3.30
3 0.3236481 0.90222 ...(((((....)))))  -4.70
2 0.3236481 0.093067 ....((((....)))).  -3.30
3 0.3237139 0.90222 ...(((((....)))))  -4.70
2 0.3237139 0.093067 ....((((....)))).  -3.30
3 0.3237811 0.90222 ...(((((....)))))  -4.70
2 0.3237811 0.093067 ....((((....)))).  -3.30
3 0.3238496 0.90222 ...(((((....)))))  -4.70
2 0.3238496 0.093067 ....((((....)))).  -3.30
3 0.3239195 0.90222 ...(((((....)))))  -4.70
2 0.3239195 0.093067 ....((((....)))).  -3.30
3 0.3239907 0.90222 ...(((((....)))))  -4.70
2 0.3239907 0.093067 ....((((....)))).  -3.30
3 0.3240634 0.90222 ...(((((....)))))  -4.70
2 0.3240634 0.093067 ....((((....)))).  -3.30
3 0.3241376 0.90222 ...(((((....)))))  -4.70
2 0.3241376 0.093067 ....((((....)))).  -3.30
3 0.3242132 0.90222 ...(((((....)))))  -4.70
2 0.3242132 0.093067 ....((((....)))).  -3.30
3 0.3242903 0.90222 ...(((((....)))))  -4.70
2 0.3242903 0.093067 ....((((....)))).  -3.30
3 0.324369 0.90222 ...(((((....)))))  -4.70
2 0.324369 0.093067 ....((((....)))).  -3.30
3 0.3244493 0.90222 ...(((((....)))))  -4.70
2 0.3244493 0.093067 ....((((....)))).  -3.30
3 0.3245312 0.90222 ...(((((....)))))  -4.70
2 0.3245312 0.093067 ....((((....)))).  -3.30
3 0.3246147 0.90222 ...(((((....)))))  -4.70
2 0.3246147 0.093067 ....((((....)))).  -3.30
3 0.3246998 0.90222 ...(((((....)))))  -4.70
2 0.3246998 0.093067 ....((((....)))).  -3.30
3 0.3247867 0.90222 ...(((((....)))))  -4.70
2 0.3247867 0.093067 ....((((....)))).  -3.30
3 0.3248753 0.90222 ...(((((....)))))  -4.70
2 0.3248753 0.093067 ....((((....)))).  -3.30
3 0.3249657 0.90222 ...(((((....)))))  -4.70
2 0.3249657 0.093067 ....((((....)))).  -3.30
3 0.3250579 0.90222 ...(((((....)))))  -4.70
2 0.3250579 0.093067 ....((((....)))).  -3.30
3 0.3251519 0.90222 ...(((((....)))))  -4.70
2 0.3251519 0.093067 ....((((....)))).  -3.30
3 0.3252479 0.90222 ...(((((....)))))  -4.70
2 0.3252479 0.093067 ....((((....)))).  -3.30
3 0.3253457 0.90222 ...(((((....)))))  -4.70
2 0.3253457 0.093067 ....((((....)))).  -3.30
3 0.3254455 0.90222 ...(((((....)))))  -4.70
2 0.3254455 0.093067 ....((((....)))).  -3.30
3 0.3255473 0.90222 ...(((((....)))))  -4.70
2 0.3255473 0.093067 ....((((....)))).  -3.30
3 0.3256511 0.90222 ...(((((....)))))  -4.70
2 0.3256511 0.093067 ....((((....)))).  -3.30
3 0.325757 0.90222 ...(((((....)))))  -4.70
2 0.325757 0.093067 ....((((....)))).  -3.30
3 0.325865 0.90222 ...(((((....)))))  -4.70
2 0.325865 0.093067 ....((((....)))).  -3.30
3 0.3259752 0.90222 ...(((((....)))))  -4.70
2 0.3259752 0.093067 ....((((....)))).  -3.30
3 0.3260876 0.90222 ...(((((....)))))  -4.70
2 0.3260876 0.093067 ....((((....)))).  -3.30
3 0.3262022 0.90222 ...(((((....)))))  -4.70
2 0.3262022 0.093067 ....((((....)))).  -3.30
3 0.3263191 0.90222 ...(((((....)))))  -4.70
2 0.3263191 0.093067 ....((((....)))).  -3.30
3 0.3264384 0.90222 ...(((((....)))))  -4.70
2 0.3264384 0.093067 ....((((....)))).  -3.30
3 0.3265601 0.90222 ...(((((....)))))  -4.70
2 0.3265601 0.093067 ....((((....)))).  -3.30
3 0.3266841 0.90222 ...(((((....)))))  -4.70
2 0.3266841 0.093067 ....((((....)))).  -3.30
3 0.3268107 0.90222 ...(((((....)))))  -4.70
2 0.3268107 0.093067 ....((((....)))).  -3.30
3 0.3269398 0.90222 ...(((((....)))))  -4.70
2 0.3269398 0.093067 ....((((....)))).  -3.30
3 0.3270715 0.90222 ...(((((....)))))  -4.70
2 0.3270715 0.093067 ....((((....)))).  -3.30
3 0.3272058 0.90222 ...(((((....)))))  -4.70
2 0.3272058 0.093067 ....((((....)))).  -3.30
3 0.3273428 0.90222 ...(((((....)))))  -4.70
2 0.3273428 0.093067 ....((((....)))).  -3.30
3 0.3274825 0.90222 ...(((((....)))))  -4.70
2 0.3274825 0.093067 ....((((....)))).  -3.30
3 0.327625 0.90222 ...(((((....)))))  -4.70
2 0.327625 0.093067 ....((((....)))).  -3.30
3 0.3277704 0.90222 ...(((((....)))))  -4.70
2 0.3277704 0.093067 ....((((....)))).  -3.30
3 0.3279187 0.90222 ...(((((....)))))  -4.70
2 0.3279187 0.093067 ....((((....)))).  -3.30
3 0.32807 0.90222 ...(((((....)))))  -4.70
2 0.32807 0.093067 ....((((....)))).  -3.30
3 0.3282242 0.90222 ...(((((....)))))  -4.70
2 0.3282242 0.093067 ....((((....)))).  -3.30
3 0.3283816 0.90222 ...(((((....)))))  -4.70
2 0.3283816 0.093067 ....((((....)))).  -3.30
3 0.3285421 0.90222 ...(((((....)))))  -4.70
2 0.3285421 0.093067 ....((((....)))).  -3.30
3 0.3287058 0.90222 ...(((((....)))))  -4.70
2 0.3287058 0.093067 ....((((....)))).  -3.30
3 0.3288728 0.90222 ...(((((....)))))  -4.70
2 0.3288728 0.093067 ....((((....)))).  -3.30
3 0.3290432 0.90222 ...(((((....)))))  -4.70
2 0.3290432 0.093067 ....((((....)))).  -3.30
3 0.3292169 0.90222 ...(((((....)))))  -4.70
2 0.3292169 0.093067 ....((((....)))).  -3.30
3 0.3293941 0.90222 ...(((((....)))))  -4.70
2 0.3293941 0.093067 ....((((....)))).  -3.30
3 0.3295749 0.90222 ...(((((....)))))  -4.70
2 0.3295749 0.093067 ....((((....)))).  -3.30
3 0.3297593 0.90222 ...(((((....)))))  -4.70
2 0.3297593 0.093067 ....((((....)))).  -3.30
3 0.3299473 0.90222 ...(((((....)))))  -4.70
2 0.3299473 0.093067 ....((((....)))).  -3.30
3 0.3301392 0.90222 ...(((((....)))))  -4.70
2 0.3301392 0.093067 ....((((....)))).  -3.30
3 0.3303348 0.90222 ...(((((....)))))  -4.70
2 0.3303348 0.093067 ....((((....)))).  -3.30
3 0.330534 0.90222 ...(((((....)))))  -4.70
2 0.330534 0.093067 ....((((....)))).  -3.30
3 0.330738 0.90222 ...(((((....)))))  -4.70
2 0.330738 0.093067 ....((((....)))).  -3.30
3 0.330946 0.90222 ...(((((....)))))  -4.70
2 0.330946 0.093067 ....((((....)))).  -3.30
3 0.331157 0.90222 ...(((((....)))))  -4.70
2 0.331157 0.093067 ....((((....)))).  -3.30
3 0.331373 0.90222 ...(((((....)))))  -4.70
2 0.331373 0.093067 ....((((....)))).  -3.30
3 0.331594 0.90222 ...(((((....)))))  -4.70
2 0.331594 0.093067 ....((((....)))).  -3.30
3 0.331819 0.90222 ...(((((....)))))  -4.70
2 0.331819 0.093067 ....((((....)))).  -3.30
3 0.332048 0.90222 ...(((((....)))))  -4.70
2 0.332048 0.093067 ....((((....)))).  -3.30
3 0.332282 0.90222 ...(((((....)))))  -4.70
2 0.332282 0.093067 ....((((....)))).  -3.30
3 0.33252 0.90222 ...(((((....)))))  -4.70
2 0.33252 0.093067 ....((((....)))).  -3.30
3 0.332763 0.90222 ...(((((....)))))  -4.70
2 0.332763 0.093067 ....((((....)))).  -3.30
3 0.333012 0.90222 ...(((((....)))))  -4.70
2 0.333012 0.093067 ....((((....)))).  -3.30
3 0.333265 0.90222 ...(((((....)))))  -4.70
2 0.333265 0.093067 ....((((....)))).  -3.30
3 0.333523 0.90222 ...(((((....)))))  -4.70
2 0.333523 0.093067 ....((((....)))).  -3.30
3 0.333786 0.90222 ...(((((....)))))  -4.70
2 0.333786 0.093067 ....((((....)))).  -3.30
3 0.334055 0.90222 ...(((((....)))))  -4.70
2 0.334055 0.093067 ....((((....)))).  -3.30
3 0.334329 0.90222 ...(((((....)))))  -4.70
2 0.334329 0.093067 ....((((....)))).  -3.30
3 0.334608 0.90222 ...(((((....)))))  -4.70
2 0.334608 0.093067 ....((((....)))).  -3.30
3 0.334893 0.90222 ...(((((....)))))  -4.70
2 0.334893 0.093067 ....((((....)))).  -3.30
3 0.335184 0.90222 ...(((((....)))))  -4.70
2 0.335184 0.093067 ....((((....)))).  -3.30
3 0.335481 0.90222 ...(((((....)))))  -4.70
2 0.335481 0.093067 ....((((....)))).  -3.30
3 0.335783 0.90222 ...(((((....)))))  -4.70
2 0.335783 0.093067 ....((((....)))).  -3.30
3 0.336092 0.90222 ...(((((....)))))  -4.70
2 0.336092 0.093067 ....((((....)))).  -3.30
3 0.336406 0.90222 ...(((((....)))))  -4.70
2 0.336406 0.093067 ....((((....)))).  -3.30
3 0.336727 0.90222 ...(((((....)))))  -4.70
2 0.336727 0.093067 ....((((....)))).  -3.30
3 0.337055 0.90222 ...(((((....)))))  -4.70
2 0.337055 0.093067 ....((((....)))).  -3.30
3 0.337389 0.90222 ...(((((....)))))  -4.70
2 0.337389 0.093067 ....((((....)))).  -3.30
3 0.337729 0.90222 ...(((((....)))))  -4.70
2 0.337729 0.093067 ....((((....)))).  -3.30
3 0.338077 0.90222 ...(((((....)))))  -4.70
2 0.338077 0.093067 ....((((....)))).  -3.30
3 0.338431 0.90222 ...(((((....)))))  -4.70
2 0.338431 0.093067 ....((((....)))).  -3.30
3 0.338793 0.90222 ...(((((....)))))  -4.70
2 0.338793 0.093067 ....((((....)))).  -3.30
3 0.339162 0.90222 ...(((((....)))))  -4.70
2 0.339162 0.093067 ....((((....)))).  -3.30
3 0.339538 0.90222 ...(((((....)))))  -4.70
2 0.339538 0.093067 ....((((....)))).  -3.30
3 0.339921 0.90222 ...(((((....)))))  -4.70
2 0.339921 0.093067 ....((((....)))).  -3.30
3 0.340313 0.90222 ...(((((....)))))  -4.70
2 0.340313 0.093067 ....((((....)))).  -3.30
3 0.340712 0.90222 ...(((((....)))))  -4.70
2 0.340712 0.093067 ....((((....)))).  -3.30
4 0.340713 0.18024 ..((((((....))))))  -7.60
3 0.340713 0.73883 ...(((((....))))).  -4.70
2 0.340713 0.076213 ....((((....))))..  -3.30
4 0.34071302 0.18349 ..((((((....))))))  -7.60
3 0.34071302 0.73589 ...(((((....))))).  -4.70
2 0.34071302 0.075909 ....((((....))))..  -3.30
4 0.3407130404 0.18679 ..((((((....))))))  -7.60
3 0.3407130404 0.7329 ...(((((....))))).  -4.70
2 0.3407130404 0.075601 ....((((....))))..  -3.30
4 0.3407130612 0.19014 ..((((((....))))))  -7.60
3 0.3407130612 0.72986 ...(((((....))))).  -4.70
2 0.3407130612 0.075288 ....((((....))))..  -3.30
4 0.3407130824 0.19354 ..((((((....))))))  -7.60
3 0.3407130824 0.72678 ...(((((....))))).  -4.70
2 0.3407130824 0.07497 ....((((....))))..  -3.30
4 0.3407131041 0.19699 ..((((((....))))))  -7.60
3 0.3407131041 0.72365 ...(((((....))))).  -4.70
2 0.3407131041 0.074647 ....((((....))))..  -3.30
4 0.3407131262 0.2005 ..((((((....))))))  -7.60
3 0.3407131262 0.72047 ...(((((....))))).  -4.70
2 0.3407131262 0.074318 ....((((....))))..  -3.30
4 0.3407131487 0.20407 ..((((((....))))))  -7.60
3 0.3407131487 0.71724 ...(((((....))))).  -4.70
2 0.3407131487 0.073985 ....((((....))))..  -3.30
4 0.3407131717 0.20768 ..((((((....))))))  -7.60
3 0.3407131717 0.71396 ...(((((....))))).  -4.70
2 0.3407131717 0.073647 ....((((....))))..  -3.30
4 0.3407131951 0.21136 ..((((((....))))))  -7.60
3 0.3407131951 0.71063 ...(((((....))))).  -4.70
2 0.3407131951 0.073304 ....((((....))))..  -3.30
4 0.340713219 0.21508 ..((((((....))))))  -7.60
3 0.340713219 0.70725 ...(((((....))))).  -4.70
2 0.340713219 0.072955 ....((((....))))..  -3.30
4 0.3407132434 0.21887 ..((((((....))))))  -7.60
3 0.3407132434 0.70382 ...(((((....))))).  -4.70
2 0.3407132434 0.072601 ....((((....))))..  -3.30
4 0.3407132682 0.22271 ..((((((....))))))  -7.60
3 0.3407132682 0.70034 ...(((((....))))).  -4.70
2 0.3407132682 0.072242 ....((((....))))..  -3.30
4 0.3407132936 0.22661 ..((((((....))))))  -7.60
3 0.3407132936 0.6968 ...(((((....))))).  -4.70
2 0.3407132936 0.071877 ....((((....))))..  -3.30
4 0.3407133195 0.23056 ..((((((....))))))  -7.60
3 0.3407133195 0.69322 ...(((((....))))).  -4.70
2 0.3407133195 0.071508 ....((((....))))..  -3.30
4 0.3407133459 0.23458 ..((((((....))))))  -7.60
3 0.3407133459 0.68958 ...(((((....))))).  -4.70
2 0.3407133459 0.071132 ....((((....))))..  -3.30
4 0.3407133728 0.23865 ..((((((....))))))  -7.60
3 0.3407133728 0.68589 ...(((((....))))).  -4.70
2 0.3407133728 0.070752 ....((((....))))..  -3.30
4 0.3407134002 0.24278 ..((((((....))))))  -7.60
3 0.3407134002 0.68214 ...(((((....))))).  -4.70
2 0.3407134002 0.070365 ....((((....))))..  -3.30
4 0.3407134282 0.24697 ..((((((....))))))  -7.60
3 0.3407134282 0.67835 ...(((((....))))).  -4.70
2 0.3407134282 0.069974 ....((((....))))..  -3.30
4 0.3407134568 0.25122 ..((((((....))))))  -7.60
3 0.3407134568 0.67449 ...(((((....))))).  -4.70
2 0.3407134568 0.069576 ....((((....))))..  -3.30
4 0.3407134859 0.25552 ..((((((....))))))  -7.60
3 0.3407134859 0.67059 ...(((((....))))).  -4.70
2 0.3407134859 0.069173 ....((((....))))..  -3.30
4 0.3407135157 0.25989 ..((((((....))))))  -7.60
3 0.3407135157 0.66663 ...(((((....))))).  -4.70
2 0.3407135157 0.068765 ....((((....))))..  -3.30
4 0.340713546 0.26432 ..((((((....))))))  -7.60
3 0.340713546 0.66261 ...(((((....))))).  -4.70
2 0.340713546 0.068351 ....((((....))))..  -3.30
4 0.3407135769 0.26881 ..((((((....))))))  -7.60
3 0.3407135769 0.65854 ...(((((....))))).  -4.70
2 0.3407135769 0.067931 ....((((....))))..  -3.30
4 0.3407136084 0.27336 ..((((((....))))))  -7.60
3 0.3407136084 0.65442 ...(((((....))))).  -4.70
2 0.3407136084 0.067505 ....((((....))))..  -3.30
4 0.3407136406 0.27798 ..((((((....))))))  -7.60
3 0.3407136406 0.65024 ...(((((....))))).  -4.70
2 0.3407136406 0.067074 ....((((....))))..  -3.30
4 0.3407136734 0.28265 ..((((((....))))))  -7.60
3 0.3407136734 0.646 ...(((((....))))).  -4.70
2 0.3407136734 0.066637 ....((((....))))..  -3.30
4 0.3407137069 0.28738 ..((((((....))))))  -7.60
3 0.3407137069 0.64171 ...(((((....))))).  -4.70
2 0.3407137069 0.066194 ....((((....))))..  -3.30
4 0.340713741 0.29218 ..((((((....))))))  -7.60
3 0.340713741 0.63736 ...(((((....))))).  -4.70
2 0.340713741 0.065746 ....((((....))))..  -3.30
4 0.3407137758 0.29704 ..((((((....))))))  -7.60
3 0.3407137758 0.63296 ...(((((....))))).  -4.70
2 0.3407137758 0.065291 ....((((....))))..  -3.30
4 0.3407138114 0.30196 ..((((((....))))))  -7.60
3 0.3407138114 0.62849 ...(((((....))))).  -4.70
2 0.3407138114 0.064831 ....((((....))))..  -3.30
4 0.3407138476 0.30695 ..((((((....))))))  -7.60
3 0.3407138476 0.62398 ...(((((....))))).  -4.70
2 0.3407138476 0.064365 ....((((....))))..  -3.30
4 0.3407138845 0.31199 ..((((((....))))))  -7.60
3 0.3407138845 0.6194 ...(((((....))))).  -4.70
2 0.3407138845 0.063893 ....((((....))))..  -3.30
4 0.3407139222 0.3171 ..((((((....))))))  -7.60
3 0.3407139222 0.61477 ...(((((....))))).  -4.70
2 0.3407139222 0.063416 ....((((....))))..  -3.30
4 0.3407139607 0.32227 ..((((((....))))))  -7.60
3 0.3407139607 0.61009 ...(((((....))))).  -4.70
2 0.3407139607 0.062932 ....((((....))))..  -3.30
4 0.3407139999 0.3275 ..((((((....))))))  -7.60
3 0.3407139999 0.60534 ...(((((....))))).  -4.70
2 0.3407139999 0.062443 ....((((....))))..  -3.30
4 0.3407140399 0.3328 ..((((((....))))))  -7.60
3 0.3407140399 0.60054 ...(((((....))))).  -4.70
2 0.3407140399 0.061948 ....((((....))))..  -3.30
4 0.3407140807 0.33815 ..((((((....))))))  -7.60
3 0.3407140807 0.59569 ...(((((....))))).  -4.70
2 0.3407140807 0.061447 ....((((....))))..  -3.30
4 0.3407141223 0.34357 ..((((((....))))))  -7.60
3 0.3407141223 0.59078 ...(((((....))))).  -4.70
2 0.3407141223 0.06094 ....((((....))))..  -3.30
4 0.3407141647 0.34905 ..((((((....))))))  -7.60
3 0.3407141647 0.58581 ...(((((....))))).  -4.70
2 0.3407141647 0.060428 ....((((....))))..  -3.30
4 0.340714208 0.35459 ..((((((....))))))  -7.60
3 0.340714208 0.58079 ...(((((....))))).  -4.70
2 0.340714208 0.05991 ....((((....))))..  -3.30
4 0.3407142522 0.36019 ..((((((....))))))  -7.60
3 0.3407142522 0.57571 ...(((((....))))).  -4.70
2 0.3407142522 0.059386 ....((((....))))..  -3.30
4 0.3407142972 0.36586 ..((((((....))))))  -7.60
3 0.3407142972 0.57057 ...(((((....))))).  -4.70
2 0.3407142972 0.058856 ....((((....))))..  -3.30
4 0.3407143432 0.37158 ..((((((....))))))  -7.60
3 0.3407143432 0.56539 ...(((((....))))).  -4.70
2 0.3407143432 0.058321 ....((((....))))..  -3.30
4 0.3407143901 0.37736 ..((((((....))))))  -7.60
3 0.3407143901 0.56014 ...(((((....))))).  -4.70
2 0.3407143901 0.05778 ....((((....))))..  -3.30
4 0.3407144379 0.38321 ..((((((....))))))  -7.60
3 0.3407144379 0.55485 ...(((((....))))).  -4.70
2 0.3407144379 0.057234 ....((((....))))..  -3.30
4 0.3407144866 0.38911 ..((((((....))))))  -7.60
3 0.3407144866 0.5495 ...(((((....))))).  -4.70
2 0.3407144866 0.056682 ....((((....))))..  -3.30
4 0.3407145363 0.39507 ..((((((....))))))  -7.60
3 0.3407145363 0.54409 ...(((((....))))).  -4.70
2 0.3407145363 0.056125 ....((((....))))..  -3.30
4 0.3407145871 0.40109 ..((((((....))))))  -7.60
3 0.3407145871 0.53864 ...(((((....))))).  -4.70
2 0.3407145871 0.055562 ....((((....))))..  -3.30
4 0.3407146388 0.40716 ..((((((....))))))  -7.60
3 0.3407146388 0.53313 ...(((((....))))).  -4.70
2 0.3407146388 0.054994 ....((((....))))..  -3.30
4 0.3407146916 0.4133 ..((((((....))))))  -7.60
3 0.3407146916 0.52757 ...(((((....))))).  -4.70
2 0.3407146916 0.05442 ....((((....))))..  -3.30
4 0.3407147454 0.41948 ..((((((....))))))  -7.60
3 0.3407147454 0.52196 ...(((((....))))).  -4.70
2 0.3407147454 0.053842 ....((((....))))..  -3.30
4 0.3407148003 0.42573 ..((((((....))))))  -7.60
3 0.3407148003 0.5163 ...(((((....))))).  -4.70
2 0.3407148003 0.053258 ....((((....))))..  -3.30
4 0.3407148563 0.43202 ..((((((....))))))  -7.60
3 0.3407148563 0.51059 ...(((((....))))).  -4.70
2 0.3407148563 0.052669 ....((((....))))..  -3.30
4 0.3407149135 0.43837 ..((((((....))))))  -7.60
3 0.3407149135 0.50484 ...(((((....))))).  -4.70
2 0.3407149135 0.052076 ....((((....))))..  -3.30
4 0.3407149717 0.44477 ..((((((....))))))  -7.60
3 0.3407149717 0.49904 ...(((((....))))).  -4.70
2 0.3407149717 0.051477 ....((((....))))..  -3.30
4 0.3407150312 0.45123 ..((((((....))))))  -7.60
3 0.3407150312 0.49319 ...(((((....))))).  -4.70
2 0.3407150312 0.050874 ....((((....))))..  -3.30
4 0.3407150918 0.45773 ..((((((....))))))  -7.60
3 0.3407150918 0.48729 ...(((((....))))).  -4.70
2 0.3407150918 0.050266 ....((((....))))..  -3.30
4 0.3407151536 0.46428 ..((((((....))))))  -7.60
3 0.3407151536 0.48135 ...(((((....))))).  -4.70
2 0.3407151536 0.049653 ....((((....))))..  -3.30
4 0.3407152167 0.47088 ..((((((....))))))  -7.60
3 0.3407152167 0.47537 ...(((((....))))).  -4.70
2 0.3407152167 0.049036 ....((((....))))..  -3.30
4 0.340715281 0.47752 ..((((((....))))))  -7.60
3 0.340715281 0.46935 ...(((((....))))).  -4.70
2 0.340715281 0.048415 ....((((....))))..  -3.30
4 0.3407153467 0.48421 ..((((((....))))))  -7.60
3 0.3407153467 0.46329 ...(((((....))))).  -4.70
2 0.3407153467 0.04779 ....((((....))))..  -3.30
4 0.3407154136 0.49094 ..((((((....))))))  -7.60
3 0.3407154136 0.45719 ...(((((....))))).  -4.70
2 0.3407154136 0.04716 ....((((....))))..  -3.30
4 0.3407154819 0.49771 ..((((((....))))))  -7.60
3 0.3407154819 0.45105 ...(((((....))))).  -4.70
2 0.3407154819 0.046527 ....((((....))))..  -3.30
4 0.3407155515 0.50453 ..((((((....))))))  -7.60
3 0.3407155515 0.44487 ...(((((....))))).  -4.70
2 0.3407155515 0.04589 ....((((....))))..  -3.30
4 0.3407156225 0.51138 ..((((((....))))))  -7.60
3 0.3407156225 0.43866 ...(((((....))))).  -4.70
2 0.3407156225 0.045249 ....((((....))))..  -3.30
4 0.340715695 0.51826 ..((((((....))))))  -7.60
3 0.340715695 0.43242 ...(((((....))))).  -4.70
2 0.340715695 0.044605 ....((((....))))..  -3.30
4 0.3407157689 0.52519 ..((((((....))))))  -7.60
3 0.3407157689 0.42614 ...(((((....))))).  -4.70
2 0.3407157689 0.043958 ....((((....))))..  -3.30
4 0.3407158443 0.53214 ..((((((....))))))  -7.60
3 0.3407158443 0.41984 ...(((((....))))).  -4.70
2 0.3407158443 0.043308 ....((((....))))..  -3.30
4 0.3407159211 0.53913 ..((((((....))))))  -7.60
3 0.3407159211 0.41351 ...(((((....))))).  -4.70
2 0.3407159211 0.042654 ....((((....))))..  -3.30
4 0.3407159996 0.54614 ..((((((....))))))  -7.60
3 0.3407159996 0.40715 ...(((((....))))).  -4.70
2 0.3407159996 0.041998 ....((((....))))..  -3.30
4 0.3407160795 0.55318 ..((((((....))))))  -7.60
3 0.3407160795 0.40076 ...(((((....))))).  -4.70
2 0.3407160795 0.04134 ....((((....))))..  -3.30
4 0.3407161611 0.56025 ..((((((....))))))  -7.60
3 0.3407161611 0.39436 ...(((((....))))).  -4.70
2 0.3407161611 0.040679 ....((((....))))..  -3.30
4 0.3407162444 0.56734 ..((((((....))))))  -7.60
